MWU	total	uniq	Raw_Diversity	Richness	BP_Dominance	Entropy	Shannon_Equitability	D1	D2	Simpson_Evenness	Spread	Flexibility
ASSUMPTION+THAT	38	32	0.8421052631578947	5.191085476184401	0.078947368421052634.87254165800963	0.9745083316019256	0.961218836565097	25.78571428571428	0.8058035714285713	4.210526466369629	1.5416651069344083
FACT+THAT	83	41	0.4939759036144578	4.500334659577304	0.180722891566265064.5394735892266596	0.8473036911846559	0.9246625054434606	13.27360308285164	0.32374641665491805	3.963855504989624	0.7354333716641904
IDEA+THAT	39	39	1.0	6.244997998398398	0.025641025641025645.285402218862247	0.9999999999999989	0.9743589743589743	39.00000000000003	1.0000000000000007	4.256410121917725	0.8978021230775278
IN+FACT	57	1	0.017543859649122806	0.13245323570650439	1.00.0	NaN	0.0	1.0	1.0	2.0	0.0
IN+THE+SENSE+THAT	33	9	0.2727272727272727	1.5666989036012806	0.66666666666666661.8896215251154067	0.5961092215921926	0.5399449035812672	2.1736526946107784	0.24151696606786427	4.21212100982666	0.4088102291888998
ON+THE+GROUNDS+THAT	29	2	0.06896551724137931	0.3713906763541037	0.96551724137931040.21639693245126468	0.21639693245126465	0.06658739595719365	1.0713375796178342	0.5356687898089171	4.0	0.0
